reference_month,region_level,region_code,region_label,accommodation_scope,measure,total,single,single_parent_1_child,single_parent_2_children,couple_no_child,couple_1_child,couple_2_children
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,actual_kdu_total_eur_per_bg,571.9994,443.9922,622.1495,720.3863,615.4223,729.5101,802.9321
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,actual_kdu_total_eur_per_sqm,10.0857,10.0525,9.9687,10.1210,9.9047,10.1598,10.3606
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,actual_unterkunftskosten_eur_per_bg,360.7140,283.3428,393.6100,452.7014,383.6146,462.5882,504.1063
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,actual_unterkunftskosten_eur_per_sqm,6.3684,6.4070,6.3029,6.3592,6.1651,6.4333,6.4804
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,bg_stock,12382.0000,6605.0000,1255.0000,690.0000,1231.0000,642.0000,569.0000
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,bg_stock_with_recognised_kdu,12206.0000,6462.0000,1245.0000,686.0000,1225.0000,639.0000,566.0000
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,mean_floor_area_sqm_per_bg,58.4271,46.2884,64.0125,72.2505,63.1963,73.8947,78.1618
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,recognised_bruttokaltmiete_eur_per_bg,465.5248,361.6605,503.6328,583.0086,498.4212,598.0223,659.0308
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,8.2550,8.2439,8.1048,8.2180,8.0856,8.3679,8.5102
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,recognised_heizkosten_eur_per_bg,92.0500,69.4588,100.6144,119.2134,98.7386,117.3841,133.0050
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,recognised_heizkosten_eur_per_sqm,1.6170,1.5814,1.6127,1.6778,1.5865,1.6283,1.7294
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,116.2247,88.6271,124.5853,144.9341,129.6527,145.5002,163.0663
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,2.0521,2.0128,2.0058,2.0377,2.1043,2.0472,2.1186
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,recognised_kdu_total_eur_per_bg,557.5748,431.1193,604.2472,702.2220,597.1597,715.4064,792.0358
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,recognised_kdu_total_eur_per_person,340.7485,431.1191,282.1074,227.5429,276.3473,221.8203,189.0740
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,recognised_kdu_total_eur_per_sqm,9.8720,9.8253,9.7174,9.8958,9.6721,9.9962,10.2396
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,recognised_unterkunftskosten_eur_per_bg,349.3001,273.0334,379.0475,438.0745,368.7684,452.5222,495.9645
2026-04,jobcenter,t37106,"Oberhausen, Stadt, JC",miete,recognised_unterkunftskosten_eur_per_sqm,6.2030,6.2311,6.0990,6.1803,5.9813,6.3207,6.3916
2026-04,jobcenter,t37302,"Paderborn, JC",miete,actual_bruttokaltmiete_eur_per_bg,496.9445,376.6614,553.7822,667.5902,531.7215,646.9270,733.2380
2026-04,jobcenter,t37302,"Paderborn, JC",miete,actual_bruttokaltmiete_eur_per_sqm,9.5833,10.1202,8.7209,9.2040,8.4603,8.9635,9.1209
2026-04,jobcenter,t37302,"Paderborn, JC",miete,actual_heizkosten_eur_per_bg,76.6355,53.2605,86.5387,111.4068,91.1723,101.4818,120.6999
2026-04,jobcenter,t37302,"Paderborn, JC",miete,actual_heizkosten_eur_per_sqm,1.3575,1.3143,1.3368,1.5389,1.3984,1.3510,1.4658
2026-04,jobcenter,t37302,"Paderborn, JC",miete,actual_kalte_betriebskosten_eur_per_bg,87.5547,62.3062,100.7384,121.3033,102.2381,121.2679,131.0446
2026-04,jobcenter,t37302,"Paderborn, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.6227,1.6388,1.5435,1.7058,1.5859,1.6236,1.6038
2026-04,jobcenter,t37302,"Paderborn, JC",miete,actual_kdu_total_eur_per_bg,573.5800,429.9220,640.3209,778.9970,622.8939,748.4088,853.9380
2026-04,jobcenter,t37302,"Paderborn, JC",miete,actual_kdu_total_eur_per_sqm,10.9408,11.4345,10.0577,10.7430,9.8587,10.3145,10.5867
2026-04,jobcenter,t37302,"Paderborn, JC",miete,actual_unterkunftskosten_eur_per_bg,409.3898,314.3552,453.0438,546.2869,429.4834,525.6591,602.1934
2026-04,jobcenter,t37302,"Paderborn, JC",miete,actual_unterkunftskosten_eur_per_sqm,7.9606,8.4814,7.1774,7.4982,6.8744,7.3399,7.5171
2026-04,jobcenter,t37302,"Paderborn, JC",miete,bg_stock,8879.0000,4923.0000,823.0000,464.0000,875.0000,473.0000,418.0000
2026-04,jobcenter,t37302,"Paderborn, JC",miete,bg_stock_with_recognised_kdu,8661.0000,4739.0000,815.0000,462.0000,864.0000,470.0000,413.0000
2026-04,jobcenter,t37302,"Paderborn, JC",miete,mean_floor_area_sqm_per_bg,59.9230,44.8948,68.3983,80.2335,68.3063,77.9002,85.6303
2026-04,jobcenter,t37302,"Paderborn, JC",miete,recognised_bruttokaltmiete_eur_per_bg,473.0594,358.2191,530.8386,643.4289,497.0406,613.0322,700.9834
2026-04,jobcenter,t37302,"Paderborn, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,9.2295,9.7579,8.4139,8.9301,8.0175,8.5620,8.7773
2026-04,jobcenter,t37302,"Paderborn, JC",miete,recognised_heizkosten_eur_per_bg,72.6481,50.1180,83.8872,108.8482,84.9578,94.8166,115.2025
2026-04,jobcenter,t37302,"Paderborn, JC",miete,recognised_heizkosten_eur_per_sqm,1.2860,1.2369,1.2982,1.5037,1.3037,1.2688,1.3981
2026-04,jobcenter,t37302,"Paderborn, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,86.4107,61.2096,99.6245,120.8366,101.6188,120.3307,128.2416
2026-04,jobcenter,t37302,"Paderborn, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.6017,1.6145,1.5269,1.6975,1.5768,1.6113,1.5698
2026-04,jobcenter,t37302,"Paderborn, JC",miete,recognised_kdu_total_eur_per_bg,545.7075,408.3371,614.7258,752.2771,581.9984,707.8487,816.1859
2026-04,jobcenter,t37302,"Paderborn, JC",miete,recognised_kdu_total_eur_per_person,332.9680,408.3369,288.7195,242.7905,271.2878,216.6645,195.8417
2026-04,jobcenter,t37302,"Paderborn, JC",miete,recognised_kdu_total_eur_per_sqm,10.5155,10.9947,9.7121,10.4338,9.3212,9.8309,10.1754
2026-04,jobcenter,t37302,"Paderborn, JC",miete,recognised_unterkunftskosten_eur_per_bg,386.6487,297.0096,431.2140,522.5923,395.4218,492.7015,572.7417
2026-04,jobcenter,t37302,"Paderborn, JC",miete,recognised_unterkunftskosten_eur_per_sqm,7.6278,8.1433,6.8870,7.2326,6.4406,6.9507,7.2074
2026-04,jobcenter,t37338,"Höxter, JC",miete,actual_bruttokaltmiete_eur_per_bg,435.7930,325.1009,454.5325,552.9696,459.1749,534.0056,596.0727
2026-04,jobcenter,t37338,"Höxter, JC",miete,actual_bruttokaltmiete_eur_per_sqm,7.3889,7.3256,7.2052,7.1524,6.7602,7.2119,7.1822
2026-04,jobcenter,t37338,"Höxter, JC",miete,actual_heizkosten_eur_per_bg,83.3811,58.4877,88.8413,111.9525,84.9077,121.5819,122.1894
2026-04,jobcenter,t37338,"Höxter, JC",miete,actual_heizkosten_eur_per_sqm,1.3840,1.2945,1.4016,1.4788,1.2805,1.6324,1.4920
2026-04,jobcenter,t37338,"Höxter, JC",miete,actual_kalte_betriebskosten_eur_per_bg,86.9070,62.4659,91.9088,112.9249,90.2636,113.8249,125.4025
2026-04,jobcenter,t37338,"Höxter, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.4545,1.4064,1.4344,1.4903,1.3458,1.5612,1.5389
2026-04,jobcenter,t37338,"Höxter, JC",miete,actual_kdu_total_eur_per_bg,519.1741,383.5886,543.3738,664.9221,544.0826,655.5875,718.2621
2026-04,jobcenter,t37338,"Höxter, JC",miete,actual_kdu_total_eur_per_sqm,8.7729,8.6201,8.6068,8.6312,8.0407,8.8443,8.6742
2026-04,jobcenter,t37338,"Höxter, JC",miete,actual_unterkunftskosten_eur_per_bg,348.8860,262.6350,362.6237,440.0447,368.9113,420.1807,470.6702
2026-04,jobcenter,t37338,"Höxter, JC",miete,actual_unterkunftskosten_eur_per_sqm,5.9344,5.9192,5.7708,5.6622,5.4144,5.6508,5.6433
2026-04,jobcenter,t37338,"Höxter, JC",miete,bg_stock,2641.0000,1350.0000,292.0000,160.0000,258.0000,131.0000,119.0000
2026-04,jobcenter,t37338,"Höxter, JC",miete,bg_stock_with_recognised_kdu,2607.0000,1321.0000,291.0000,159.0000,257.0000,130.0000,119.0000
2026-04,jobcenter,t37338,"Höxter, JC",miete,mean_floor_area_sqm_per_bg,65.2956,48.8833,66.9914,83.1661,72.0108,78.3628,85.5162
2026-04,jobcenter,t37338,"Höxter, JC",miete,recognised_bruttokaltmiete_eur_per_bg,403.2643,304.4198,416.2347,499.3487,417.9018,493.9835,566.4412
2026-04,jobcenter,t37338,"Höxter, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,6.9158,6.9239,6.6683,6.5120,6.2546,6.7063,6.8783
2026-04,jobcenter,t37338,"Höxter, JC",miete,recognised_heizkosten_eur_per_bg,77.3869,53.3457,82.5284,103.8784,77.8596,112.6708,117.8166
2026-04,jobcenter,t37338,"Höxter, JC",miete,recognised_heizkosten_eur_per_sqm,1.2935,1.1983,1.3158,1.3802,1.1764,1.5282,1.4391
2026-04,jobcenter,t37338,"Höxter, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,77.3606,56.0307,81.3235,99.9030,79.8402,100.0410,114.7392
2026-04,jobcenter,t37338,"Höxter, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.3051,1.2665,1.2756,1.3068,1.2100,1.3749,1.4184
2026-04,jobcenter,t37338,"Höxter, JC",miete,recognised_kdu_total_eur_per_bg,480.6512,357.7656,498.7632,603.2270,495.7614,606.6543,684.2578
2026-04,jobcenter,t37338,"Höxter, JC",miete,recognised_kdu_total_eur_per_person,280.6529,357.7654,236.7784,194.6627,237.6429,187.6946,166.1343
2026-04,jobcenter,t37338,"Höxter, JC",miete,recognised_kdu_total_eur_per_sqm,8.2094,8.1222,7.9841,7.8922,7.4310,8.2345,8.3174
2026-04,jobcenter,t37338,"Höxter, JC",miete,recognised_unterkunftskosten_eur_per_bg,325.9037,248.3892,334.9113,399.4457,338.0616,393.9425,451.7020
2026-04,jobcenter,t37338,"Höxter, JC",miete,recognised_unterkunftskosten_eur_per_sqm,5.6108,5.6574,5.3927,5.2052,5.0446,5.3314,5.4599
2026-04,jobcenter,t37340,"Lippe, JC",miete,actual_bruttokaltmiete_eur_per_bg,476.2490,359.0571,508.7032,600.4978,518.5818,627.3308,694.5786
2026-04,jobcenter,t37340,"Lippe, JC",miete,actual_bruttokaltmiete_eur_per_sqm,8.7946,8.6904,8.5727,8.5253,8.3038,9.6163,9.5667
2026-04,jobcenter,t37340,"Lippe, JC",miete,actual_heizkosten_eur_per_bg,100.2331,73.3718,110.7826,138.4033,110.9709,130.0021,151.8040
2026-04,jobcenter,t37340,"Lippe, JC",miete,actual_heizkosten_eur_per_sqm,1.8505,1.7767,1.8663,2.0316,1.8009,1.9608,2.1326
2026-04,jobcenter,t37340,"Lippe, JC",miete,actual_kalte_betriebskosten_eur_per_bg,99.5382,71.6167,108.3099,132.4903,113.6401,139.4151,150.1546
2026-04,jobcenter,t37340,"Lippe, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.8518,1.7714,1.8668,1.9131,1.8387,2.1208,2.0487
2026-04,jobcenter,t37340,"Lippe, JC",miete,actual_kdu_total_eur_per_bg,576.4821,432.4289,619.4858,738.9011,629.5526,757.3329,846.3826
2026-04,jobcenter,t37340,"Lippe, JC",miete,actual_kdu_total_eur_per_sqm,10.6452,10.4671,10.4391,10.5569,10.1047,11.5771,11.6993
2026-04,jobcenter,t37340,"Lippe, JC",miete,actual_unterkunftskosten_eur_per_bg,376.7108,287.4405,400.3933,468.0075,404.9417,487.9158,544.4240
2026-04,jobcenter,t37340,"Lippe, JC",miete,actual_unterkunftskosten_eur_per_sqm,6.9428,6.9190,6.7059,6.6122,6.4651,7.4954,7.5180
2026-04,jobcenter,t37340,"Lippe, JC",miete,bg_stock,10484.0000,5702.0000,1041.0000,587.0000,837.0000,540.0000,526.0000
2026-04,jobcenter,t37340,"Lippe, JC",miete,bg_stock_with_recognised_kdu,10457.0000,5688.0000,1035.0000,586.0000,834.0000,540.0000,525.0000
2026-04,jobcenter,t37340,"Lippe, JC",miete,mean_floor_area_sqm_per_bg,60.5313,47.9939,64.8567,74.5192,68.0154,73.8894,82.1219
2026-04,jobcenter,t37340,"Lippe, JC",miete,recognised_bruttokaltmiete_eur_per_bg,456.4292,345.8213,483.2145,572.2171,492.0845,600.5730,667.0764
2026-04,jobcenter,t37340,"Lippe, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,8.4720,8.3958,8.2056,8.1640,7.9312,9.2629,9.2542
2026-04,jobcenter,t37340,"Lippe, JC",miete,recognised_heizkosten_eur_per_bg,95.2412,69.7221,105.0430,130.2661,105.4214,124.4781,145.4830
2026-04,jobcenter,t37340,"Lippe, JC",miete,recognised_heizkosten_eur_per_sqm,1.7564,1.6812,1.7864,1.9122,1.7176,1.8724,2.0577
2026-04,jobcenter,t37340,"Lippe, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,90.4887,65.3509,95.7864,120.6612,100.7843,125.8531,139.0301
2026-04,jobcenter,t37340,"Lippe, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.6934,1.6269,1.6661,1.7447,1.6422,1.9343,1.9114
2026-04,jobcenter,t37340,"Lippe, JC",miete,recognised_kdu_total_eur_per_bg,551.6704,415.5434,588.2575,702.4831,597.5059,725.0511,812.5594
2026-04,jobcenter,t37340,"Lippe, JC",miete,recognised_kdu_total_eur_per_person,332.6493,415.5432,275.1367,225.1199,276.6653,221.6307,193.4606
2026-04,jobcenter,t37340,"Lippe, JC",miete,recognised_kdu_total_eur_per_sqm,10.2284,10.0770,9.9920,10.0762,9.6488,11.1353,11.3119
2026-04,jobcenter,t37340,"Lippe, JC",miete,recognised_unterkunftskosten_eur_per_bg,365.9405,280.4703,387.4281,451.5559,391.3002,474.7199,528.0463
2026-04,jobcenter,t37340,"Lippe, JC",miete,recognised_unterkunftskosten_eur_per_sqm,6.7786,6.7689,6.5395,6.4193,6.2890,7.3287,7.3427
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,actual_bruttokaltmiete_eur_per_bg,509.0413,384.0203,543.1357,634.9798,533.5919,654.1469,741.4144
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,actual_bruttokaltmiete_eur_per_sqm,9.3749,8.8168,9.5164,9.7327,9.1446,10.2640,10.6584
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,actual_heizkosten_eur_per_bg,101.0789,74.9400,111.2125,131.2475,110.1904,129.2150,144.4144
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,actual_heizkosten_eur_per_sqm,1.8521,1.7160,1.9343,2.0086,1.8806,2.0126,2.0892
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,actual_kalte_betriebskosten_eur_per_bg,140.2528,100.9680,153.3460,179.6730,150.9544,190.8050,219.8984
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,2.5628,2.3258,2.6856,2.7187,2.5706,2.9763,3.1543
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,actual_kdu_total_eur_per_bg,610.1201,458.9603,654.3482,766.2273,643.7823,783.3619,885.8288
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,actual_kdu_total_eur_per_sqm,11.2269,10.5327,11.4506,11.7413,11.0252,12.2766,12.7476
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,actual_unterkunftskosten_eur_per_bg,368.7885,283.0524,389.7897,455.3068,382.6374,463.3419,521.5160
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,actual_unterkunftskosten_eur_per_sqm,6.8121,6.4910,6.8308,7.0141,6.5739,7.2877,7.5041
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,bg_stock,30836.0000,16361.0000,2738.0000,1591.0000,3395.0000,1669.0000,1523.0000
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,bg_stock_with_recognised_kdu,29562.0000,15255.0000,2693.0000,1568.0000,3353.0000,1653.0000,1518.0000
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,mean_floor_area_sqm_per_bg,56.3816,45.7624,59.8646,68.3934,60.8653,67.4950,74.1008
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,recognised_bruttokaltmiete_eur_per_bg,497.7083,374.5323,530.5095,626.6155,518.8851,644.7716,720.5911
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,9.1941,8.6419,9.3257,9.6192,8.9321,10.1285,10.3686
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,recognised_heizkosten_eur_per_bg,100.4336,74.4166,110.2884,130.4416,109.2472,128.6615,143.5452
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,recognised_heizkosten_eur_per_sqm,1.8405,1.7053,1.9202,1.9965,1.8640,2.0030,2.0743
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,137.9814,99.4616,151.6598,178.2928,149.3947,189.1499,206.6489
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,2.5233,2.2928,2.6575,2.6957,2.5441,2.9543,2.9637
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,recognised_kdu_total_eur_per_bg,598.1418,448.9489,640.7978,757.0571,628.1323,773.4331,864.1363
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,recognised_kdu_total_eur_per_person,354.4609,448.9487,302.4200,244.1017,292.2521,238.4838,205.5315
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,recognised_kdu_total_eur_per_sqm,11.0346,10.3472,11.2459,11.6157,10.7961,12.1315,12.4429
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,recognised_unterkunftskosten_eur_per_bg,359.7268,275.0706,378.8496,448.3227,369.4904,455.6217,513.9422
2026-04,jobcenter,t37548,"Recklinghausen, JC",miete,recognised_unterkunftskosten_eur_per_sqm,6.6708,6.3491,6.6681,6.9235,6.3880,7.1743,7.4049
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,actual_bruttokaltmiete_eur_per_bg,505.4980,364.8430,546.4695,658.1284,546.5425,682.4481,775.0271
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,actual_bruttokaltmiete_eur_per_sqm,9.9444,9.7571,9.3776,9.4601,9.2446,9.6701,11.3217
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,actual_heizkosten_eur_per_bg,92.6091,63.8337,102.6143,130.6525,104.4299,133.0204,128.9173
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,actual_heizkosten_eur_per_sqm,1.6071,1.5262,1.6364,1.7498,1.6445,1.7499,1.5931
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,actual_kalte_betriebskosten_eur_per_bg,93.9686,66.5337,109.3243,131.6765,109.8983,131.5712,135.8242
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.6658,1.5998,1.7456,1.8131,1.7595,1.7517,1.7185
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,actual_kdu_total_eur_per_bg,598.1071,428.6767,649.0837,788.7809,650.9724,815.4685,903.9444
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,actual_kdu_total_eur_per_sqm,11.5515,11.2834,11.0139,11.2098,10.8891,11.4200,12.9148
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,actual_unterkunftskosten_eur_per_bg,411.5293,298.3093,437.1451,526.4519,436.6442,550.8769,639.2029
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,actual_unterkunftskosten_eur_per_sqm,8.2786,8.1574,7.6319,7.6469,7.4850,7.9185,9.6031
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,bg_stock,11007.0000,6012.0000,1237.0000,671.0000,757.0000,534.0000,521.0000
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,bg_stock_with_recognised_kdu,10582.0000,5649.0000,1200.0000,663.0000,751.0000,533.0000,520.0000
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,mean_floor_area_sqm_per_bg,59.3983,45.4642,65.8872,76.1660,67.4672,77.5897,81.1869
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,recognised_bruttokaltmiete_eur_per_bg,482.4425,347.2325,524.2290,632.1823,521.7675,643.2016,751.7213
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,9.5768,9.3911,9.0653,9.1425,8.8737,9.1965,10.9827
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,recognised_heizkosten_eur_per_bg,85.5814,58.7854,94.9069,121.5003,97.7857,122.5614,121.5413
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,recognised_heizkosten_eur_per_sqm,1.4817,1.3993,1.5188,1.6299,1.5449,1.6191,1.4931
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,87.6475,61.2566,102.6729,124.9788,104.0329,122.5461,127.8839
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.5416,1.4616,1.6438,1.7138,1.6672,1.6324,1.6033
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,recognised_kdu_total_eur_per_bg,568.0239,406.0180,619.1359,753.6827,619.5532,765.7630,873.2625
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,recognised_kdu_total_eur_per_person,333.1703,406.0178,290.7884,244.0706,289.1662,235.0671,207.5015
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,recognised_kdu_total_eur_per_sqm,11.0584,10.7904,10.5841,10.7724,10.4186,10.8155,12.4758
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,recognised_unterkunftskosten_eur_per_bg,394.7949,285.9759,421.5561,507.2035,417.7346,520.6554,623.8374
2026-04,jobcenter,t37710,"Steinfurt, JC",miete,recognised_unterkunftskosten_eur_per_sqm,8.0351,7.9295,7.4215,7.4287,7.2065,7.5641,9.3795
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,actual_bruttokaltmiete_eur_per_bg,508.8392,387.2507,532.3359,644.0242,546.1902,641.7178,728.8873
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,actual_bruttokaltmiete_eur_per_sqm,9.2906,9.7593,8.5872,8.6195,8.5639,8.8828,8.7114
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,actual_heizkosten_eur_per_bg,94.4774,65.8115,103.8614,127.4980,103.6357,128.1744,142.3948
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,actual_heizkosten_eur_per_sqm,1.6810,1.6434,1.6701,1.7259,1.6340,1.7237,1.7181
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,actual_kalte_betriebskosten_eur_per_bg,109.0022,76.8210,119.2093,148.9692,122.4384,150.8710,162.7827
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.9607,1.9398,1.9044,2.0130,1.9178,2.0559,1.9833
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,actual_kdu_total_eur_per_bg,603.3166,453.0621,636.1973,771.5222,649.8258,769.8922,871.2821
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,actual_kdu_total_eur_per_sqm,10.9715,11.4026,10.2573,10.3454,10.1979,10.6065,10.4296
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,actual_unterkunftskosten_eur_per_bg,399.8371,310.4297,413.1266,495.0550,423.7518,490.8468,566.1046
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,actual_unterkunftskosten_eur_per_sqm,7.3299,7.8195,6.6828,6.6065,6.6461,6.8269,6.7281
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,bg_stock,8491.0000,4532.0000,822.0000,473.0000,792.0000,462.0000,419.0000
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,bg_stock_with_recognised_kdu,8379.0000,4436.0000,819.0000,471.0000,786.0000,461.0000,418.0000
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,mean_floor_area_sqm_per_bg,61.0640,45.5276,68.7270,78.8790,67.1551,75.8880,88.7511
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,recognised_bruttokaltmiete_eur_per_bg,489.4134,372.8547,507.9881,618.3999,520.0075,621.3008,707.3905
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,9.0060,9.4859,8.2560,8.2825,8.2376,8.6500,8.4879
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,recognised_heizkosten_eur_per_bg,91.6910,63.8152,100.0863,123.4289,99.9907,125.2751,139.5203
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,recognised_heizkosten_eur_per_sqm,1.6369,1.6017,1.6150,1.6737,1.5878,1.6898,1.6806
2026-04,jobcenter,t38102,"Siegen - Wittgenstein, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,103.4832,72.6639,111.2318,140.5175,114.9106,144.4101,156.6488
