reference_month,region_level,region_code,region_label,accommodation_scope,measure,total,1_person,2_persons,3_persons,4_persons,5_persons,6_or_more_persons
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.7241,1.6434,1.7454,1.8718,1.8615,1.9768,1.9163
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,actual_kdu_total_eur_per_bg,510.6087,402.5269,550.1292,645.4019,728.5899,805.2016,968.2222
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,actual_kdu_total_eur_per_person,323.5193,402.5269,275.0646,215.1340,182.1475,161.0403,144.7812
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,actual_kdu_total_eur_per_sqm,9.6597,9.4651,9.6377,10.0596,9.9114,10.8033,10.2568
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,actual_unterkunftskosten_eur_per_bg,319.3868,255.8502,340.8984,396.1688,451.4110,504.2665,594.6214
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,actual_unterkunftskosten_eur_per_sqm,6.0065,5.9674,5.9486,6.1325,6.0338,6.5213,6.1523
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,bg_stock,5785.0000,3094.0000,1297.0000,735.0000,392.0000,154.0000,113.0000
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,bg_stock_with_recognised_kdu,5697.0000,3039.0000,1282.0000,724.0000,389.0000,153.0000,110.0000
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,5600.0000,2989.0000,1268.0000,715.0000,380.0000,146.0000,102.0000
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,mean_floor_area_sqm_per_bg,55.5166,45.5527,59.9550,66.8573,75.0263,82.3562,101.7255
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,mean_floor_area_sqm_per_person,35.9269,45.5527,29.9775,22.2858,18.7566,16.4712,15.2479
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,recognised_bruttokaltmiete_eur_per_bg,401.2747,317.9279,429.3618,505.3126,571.7696,637.3480,760.5339
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,7.5985,7.4799,7.5402,7.8976,7.7524,8.3914,7.9940
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,recognised_heizkosten_eur_per_bg,100.2803,77.0891,109.7109,130.9637,142.7532,157.3243,199.5864
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,recognised_heizkosten_eur_per_sqm,1.9126,1.8360,1.9267,2.0449,1.9948,2.3052,2.1882
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,89.5210,68.2024,98.0535,116.7927,132.3416,142.8039,174.0145
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.7137,1.6297,1.7394,1.8616,1.8583,1.9668,1.9163
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,recognised_kdu_total_eur_per_bg,501.5551,395.0170,539.0727,636.2763,714.5228,794.6724,960.1203
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,recognised_kdu_total_eur_per_person,317.5609,395.0170,269.5363,212.0921,178.6307,158.9345,143.4835
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,recognised_kdu_total_eur_per_sqm,9.5111,9.3159,9.4669,9.9425,9.7472,10.6965,10.1823
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,recognised_unterkunftskosten_eur_per_bg,311.7537,249.7254,331.3083,388.5198,439.4279,494.5441,586.5195
2026-04,jobcenter,t07702,"Sächsische Schweiz - Osterzgebirge, JC",miete,recognised_unterkunftskosten_eur_per_sqm,5.8848,5.8502,5.8007,6.0360,5.8941,6.4246,6.0778
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,actual_bruttokaltmiete_eur_per_bg,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,actual_bruttokaltmiete_eur_per_sqm,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,actual_heizkosten_eur_per_bg,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,actual_heizkosten_eur_per_sqm,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,actual_kalte_betriebskosten_eur_per_bg,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,actual_kdu_total_eur_per_bg,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,actual_kdu_total_eur_per_person,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,actual_kdu_total_eur_per_sqm,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,actual_unterkunftskosten_eur_per_bg,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,actual_unterkunftskosten_eur_per_sqm,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,bg_stock,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,bg_stock_with_recognised_kdu,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,mean_floor_area_sqm_per_bg,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,mean_floor_area_sqm_per_person,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,recognised_bruttokaltmiete_eur_per_bg,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,recognised_heizkosten_eur_per_bg,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,recognised_heizkosten_eur_per_sqm,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,recognised_kdu_total_eur_per_bg,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,recognised_kdu_total_eur_per_person,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,recognised_kdu_total_eur_per_sqm,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,recognised_unterkunftskosten_eur_per_bg,,,,,,,
2026-04,jobcenter,t07804,"Vogtlandkreis, JC",miete,recognised_unterkunftskosten_eur_per_sqm,,,,,,,
2026-04,jobcenter,t07904,"Meißen, JC",miete,actual_bruttokaltmiete_eur_per_bg,386.9233,311.8680,415.3041,485.6153,543.7408,598.4300,735.0418
2026-04,jobcenter,t07904,"Meißen, JC",miete,actual_bruttokaltmiete_eur_per_sqm,7.3492,7.3043,7.2645,7.5131,7.4879,7.5412,7.8267
2026-04,jobcenter,t07904,"Meißen, JC",miete,actual_heizkosten_eur_per_bg,97.4153,75.8071,103.6110,126.9401,142.2651,166.4361,201.7225
2026-04,jobcenter,t07904,"Meißen, JC",miete,actual_heizkosten_eur_per_sqm,1.8289,1.7542,1.8281,1.9729,1.9718,2.1168,2.1595
2026-04,jobcenter,t07904,"Meißen, JC",miete,actual_kalte_betriebskosten_eur_per_bg,83.1612,63.2406,91.5284,109.9809,125.5429,125.8375,179.8460
2026-04,jobcenter,t07904,"Meißen, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.5506,1.4637,1.5981,1.6981,1.7267,1.5664,1.9531
2026-04,jobcenter,t07904,"Meißen, JC",miete,actual_kdu_total_eur_per_bg,484.3386,387.6751,518.9151,612.5554,686.0058,764.8661,936.7643
2026-04,jobcenter,t07904,"Meißen, JC",miete,actual_kdu_total_eur_per_person,312.3124,387.6751,259.4576,204.1851,171.5015,152.9732,141.1718
2026-04,jobcenter,t07904,"Meißen, JC",miete,actual_kdu_total_eur_per_sqm,9.1781,9.0584,9.0926,9.4860,9.4597,9.6580,9.9862
2026-04,jobcenter,t07904,"Meißen, JC",miete,actual_unterkunftskosten_eur_per_bg,303.7621,248.6273,323.7758,375.6344,418.1979,472.5925,555.1958
2026-04,jobcenter,t07904,"Meißen, JC",miete,actual_unterkunftskosten_eur_per_sqm,5.7986,5.8406,5.6665,5.8150,5.7612,5.9749,5.8736
2026-04,jobcenter,t07904,"Meißen, JC",miete,bg_stock,6597.0000,3667.0000,1468.0000,750.0000,378.0000,191.0000,143.0000
2026-04,jobcenter,t07904,"Meißen, JC",miete,bg_stock_with_recognised_kdu,6382.0000,3497.0000,1436.0000,741.0000,376.0000,190.0000,142.0000
2026-04,jobcenter,t07904,"Meißen, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,6309.0000,3458.0000,1416.0000,732.0000,373.0000,189.0000,141.0000
2026-04,jobcenter,t07904,"Meißen, JC",miete,mean_floor_area_sqm_per_bg,54.7047,45.2230,58.6977,66.9153,73.6166,80.4497,99.2128
2026-04,jobcenter,t07904,"Meißen, JC",miete,mean_floor_area_sqm_per_person,35.8663,45.2230,29.3489,22.3051,18.4042,16.0899,14.9520
2026-04,jobcenter,t07904,"Meißen, JC",miete,recognised_bruttokaltmiete_eur_per_bg,374.0461,299.1799,399.8807,473.8805,535.5159,588.7294,720.7259
2026-04,jobcenter,t07904,"Meißen, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,7.1356,7.0596,7.0357,7.3630,7.3965,7.4516,7.7093
2026-04,jobcenter,t07904,"Meißen, JC",miete,recognised_heizkosten_eur_per_bg,92.8162,71.5006,99.4427,121.7878,137.0926,161.0664,190.9981
2026-04,jobcenter,t07904,"Meißen, JC",miete,recognised_heizkosten_eur_per_sqm,1.7502,1.6675,1.7599,1.9028,1.9068,2.0564,2.0621
2026-04,jobcenter,t07904,"Meißen, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,81.7599,62.0590,89.8901,107.4491,124.6473,124.6796,179.6699
2026-04,jobcenter,t07904,"Meißen, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.5217,1.4315,1.5732,1.6594,1.7138,1.5529,1.9516
2026-04,jobcenter,t07904,"Meißen, JC",miete,recognised_kdu_total_eur_per_bg,466.8623,370.6805,499.3234,595.6683,672.6085,749.7957,911.7240
2026-04,jobcenter,t07904,"Meißen, JC",miete,recognised_kdu_total_eur_per_person,299.7701,370.6805,249.6617,198.5561,168.1521,149.9591,137.3327
2026-04,jobcenter,t07904,"Meißen, JC",miete,recognised_kdu_total_eur_per_sqm,8.8858,8.7272,8.7955,9.2657,9.3033,9.5081,9.7714
2026-04,jobcenter,t07904,"Meißen, JC",miete,recognised_unterkunftskosten_eur_per_bg,292.2861,237.1209,309.9906,366.4315,410.8686,464.0498,541.0560
2026-04,jobcenter,t07904,"Meißen, JC",miete,recognised_unterkunftskosten_eur_per_sqm,5.6139,5.6281,5.4625,5.7036,5.6826,5.8987,5.7577
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,actual_bruttokaltmiete_eur_per_bg,391.9670,318.4651,408.3027,476.2173,536.2676,626.9854,739.2659
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,actual_bruttokaltmiete_eur_per_sqm,7.2069,7.1753,7.1641,7.0824,7.4135,7.1768,8.3733
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,actual_heizkosten_eur_per_bg,99.0852,79.2829,102.5564,122.5302,143.5762,161.5152,184.4153
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,actual_heizkosten_eur_per_sqm,1.8364,1.7852,1.8088,1.8592,2.0001,1.9412,2.5045
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,actual_kalte_betriebskosten_eur_per_bg,87.0662,70.0166,90.7395,108.9654,119.9216,136.4520,165.6520
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.6208,1.5930,1.5981,1.6606,1.7166,1.6495,1.9390
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,actual_kdu_total_eur_per_bg,491.0522,397.7479,510.8591,598.7475,679.8438,788.5006,923.6813
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,actual_kdu_total_eur_per_person,313.9134,397.7479,255.4296,199.5825,169.9610,157.7001,139.6911
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,actual_kdu_total_eur_per_sqm,9.0433,8.9605,8.9728,8.9416,9.4136,9.1180,10.8778
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,actual_unterkunftskosten_eur_per_bg,304.9008,248.4484,317.5632,367.2519,416.3460,490.5334,573.6139
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,actual_unterkunftskosten_eur_per_sqm,5.5861,5.5823,5.5660,5.4218,5.6970,5.5273,6.4343
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,bg_stock,7500.0000,4063.0000,1604.0000,918.0000,466.0000,254.0000,195.0000
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,bg_stock_with_recognised_kdu,7388.0000,3995.0000,1585.0000,907.0000,459.0000,253.0000,189.0000
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,7309.0000,3960.0000,1563.0000,897.0000,452.0000,250.0000,187.0000
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,mean_floor_area_sqm_per_bg,56.6404,46.7247,59.0601,68.1605,76.0465,87.7720,102.6096
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,mean_floor_area_sqm_per_person,36.5920,46.7247,29.5301,22.7202,19.0116,17.5544,15.5266
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,recognised_bruttokaltmiete_eur_per_bg,382.5322,310.9477,397.9661,465.5806,522.2581,614.0511,718.4281
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,7.0636,7.0360,7.0077,6.9459,7.2692,7.0505,8.2018
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,recognised_heizkosten_eur_per_bg,95.1575,75.9032,98.0646,118.1980,138.0763,156.5447,180.7910
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,recognised_heizkosten_eur_per_sqm,1.7698,1.7181,1.7335,1.8007,1.9344,1.8843,2.4693
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,85.5547,68.6016,89.1570,107.4870,118.3206,135.5117,161.9902
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.5940,1.5637,1.5725,1.6393,1.6955,1.6373,1.8959
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,recognised_kdu_total_eur_per_bg,477.6897,386.8509,496.0307,583.7786,660.3344,770.5958,899.2191
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,recognised_kdu_total_eur_per_person,305.2965,386.8509,248.0153,194.5929,165.0836,154.1192,135.9557
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,recognised_kdu_total_eur_per_sqm,8.8335,8.7541,8.7413,8.7467,9.2036,8.9347,10.6712
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,recognised_unterkunftskosten_eur_per_bg,296.9776,242.3461,308.8091,358.0936,403.9375,478.5394,556.4379
2026-04,jobcenter,t08002,"Mittelsachsen, JC",miete,recognised_unterkunftskosten_eur_per_sqm,5.4696,5.4722,5.4353,5.3066,5.5737,5.4132,6.3059
2026-04,jobcenter,t09202,"Zwickau, JC",miete,actual_bruttokaltmiete_eur_per_bg,402.1800,317.6487,415.4898,491.5884,560.0220,626.4397,757.2312
2026-04,jobcenter,t09202,"Zwickau, JC",miete,actual_bruttokaltmiete_eur_per_sqm,7.1403,7.0875,7.1753,7.1171,7.2651,7.2211,7.4853
2026-04,jobcenter,t09202,"Zwickau, JC",miete,actual_heizkosten_eur_per_bg,101.4320,77.6708,106.0433,127.7389,139.5960,160.8976,207.4398
2026-04,jobcenter,t09202,"Zwickau, JC",miete,actual_heizkosten_eur_per_sqm,1.8002,1.7325,1.8576,1.8751,1.8287,1.9153,2.0411
2026-04,jobcenter,t09202,"Zwickau, JC",miete,actual_kalte_betriebskosten_eur_per_bg,88.3697,68.6824,91.2930,110.6025,125.9411,138.6660,167.5020
2026-04,jobcenter,t09202,"Zwickau, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.5728,1.5397,1.5810,1.6180,1.6522,1.6320,1.6500
2026-04,jobcenter,t09202,"Zwickau, JC",miete,actual_kdu_total_eur_per_bg,503.6120,395.3196,521.5331,619.3273,699.6179,787.3372,964.6711
2026-04,jobcenter,t09202,"Zwickau, JC",miete,actual_kdu_total_eur_per_person,311.3881,395.3196,260.7666,206.4424,174.9045,157.4674,144.5451
2026-04,jobcenter,t09202,"Zwickau, JC",miete,actual_kdu_total_eur_per_sqm,8.9405,8.8200,9.0329,8.9922,9.0937,9.1364,9.5264
2026-04,jobcenter,t09202,"Zwickau, JC",miete,actual_unterkunftskosten_eur_per_bg,313.8102,248.9663,324.1968,380.9859,434.0809,487.7737,589.7292
2026-04,jobcenter,t09202,"Zwickau, JC",miete,actual_unterkunftskosten_eur_per_sqm,5.5675,5.5478,5.5943,5.4992,5.6128,5.5891,5.8353
2026-04,jobcenter,t09202,"Zwickau, JC",miete,bg_stock,8192.0000,4318.0000,1772.0000,992.0000,553.0000,279.0000,278.0000
2026-04,jobcenter,t09202,"Zwickau, JC",miete,bg_stock_with_recognised_kdu,8036.0000,4216.0000,1745.0000,978.0000,546.0000,276.0000,275.0000
2026-04,jobcenter,t09202,"Zwickau, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,7936.0000,4168.0000,1722.0000,966.0000,538.0000,273.0000,269.0000
2026-04,jobcenter,t09202,"Zwickau, JC",miete,mean_floor_area_sqm_per_bg,57.9624,46.6392,60.1684,69.6760,78.0372,89.7912,104.7732
2026-04,jobcenter,t09202,"Zwickau, JC",miete,mean_floor_area_sqm_per_person,36.3246,46.6392,30.0842,23.2253,19.5093,17.9582,15.7663
2026-04,jobcenter,t09202,"Zwickau, JC",miete,recognised_bruttokaltmiete_eur_per_bg,394.2734,310.4540,406.9192,484.0178,550.7569,616.7119,745.9564
2026-04,jobcenter,t09202,"Zwickau, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,7.0205,6.9554,7.0536,7.0258,7.1602,7.1371,7.3988
2026-04,jobcenter,t09202,"Zwickau, JC",miete,recognised_heizkosten_eur_per_bg,101.0457,77.2539,105.8791,127.2272,138.7498,160.5443,207.4398
2026-04,jobcenter,t09202,"Zwickau, JC",miete,recognised_heizkosten_eur_per_sqm,1.7937,1.7245,1.8552,1.8675,1.8167,1.9124,2.0411
2026-04,jobcenter,t09202,"Zwickau, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,87.8349,68.1681,90.7297,109.9365,125.5412,138.0954,167.0657
2026-04,jobcenter,t09202,"Zwickau, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.5628,1.5284,1.5714,1.6079,1.6468,1.6276,1.6453
2026-04,jobcenter,t09202,"Zwickau, JC",miete,recognised_kdu_total_eur_per_bg,495.3192,387.7079,512.7983,611.2450,689.5068,777.2562,953.3962
2026-04,jobcenter,t09202,"Zwickau, JC",miete,recognised_kdu_total_eur_per_person,305.8164,387.7079,256.3992,203.7483,172.3767,155.4512,142.7616
2026-04,jobcenter,t09202,"Zwickau, JC",miete,recognised_kdu_total_eur_per_sqm,8.8142,8.6799,8.9088,8.8934,8.9769,9.0495,9.4399
2026-04,jobcenter,t09202,"Zwickau, JC",miete,recognised_unterkunftskosten_eur_per_bg,306.4386,242.2859,316.1895,374.0814,425.2157,478.6166,578.8907
2026-04,jobcenter,t09202,"Zwickau, JC",miete,recognised_unterkunftskosten_eur_per_sqm,5.4577,5.4271,5.4822,5.4179,5.5135,5.5095,5.7535
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,actual_bruttokaltmiete_eur_per_bg,472.3587,367.7045,486.7371,552.9139,625.8982,749.5320,942.6365
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,actual_bruttokaltmiete_eur_per_sqm,9.3492,9.4544,8.9543,9.1743,9.1521,8.9597,12.6579
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,actual_heizkosten_eur_per_bg,107.2487,80.3717,112.1949,132.9952,147.9379,168.8309,204.4214
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,actual_heizkosten_eur_per_sqm,2.1546,2.1322,2.0974,2.2152,2.1860,2.1088,2.6713
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,actual_kalte_betriebskosten_eur_per_bg,101.1663,74.1746,105.3586,127.6773,147.0097,164.9536,186.6082
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,2.0242,1.9605,1.9764,2.1411,2.1790,2.0972,2.3947
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,actual_kdu_total_eur_per_bg,579.6074,448.0762,598.9319,685.9091,773.8361,918.3628,1147.0579
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,actual_kdu_total_eur_per_person,345.6955,448.0762,299.4660,228.6364,193.4590,183.6726,171.6606
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,actual_kdu_total_eur_per_sqm,11.5039,11.5866,11.0517,11.3895,11.3381,11.0685,15.3292
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,actual_unterkunftskosten_eur_per_bg,371.1924,293.5299,381.3784,425.2366,478.8885,584.5784,756.0284
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,actual_unterkunftskosten_eur_per_sqm,7.3250,7.4939,6.9779,7.0332,6.9731,6.8624,10.2632
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,bg_stock,6690.0000,3270.0000,1541.0000,910.0000,524.0000,243.0000,202.0000
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,bg_stock_with_recognised_kdu,6588.0000,3209.0000,1519.0000,899.0000,516.0000,243.0000,202.0000
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,6306.0000,3039.0000,1480.0000,873.0000,504.0000,227.0000,183.0000
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,mean_floor_area_sqm_per_bg,54.3571,42.8351,56.9149,64.2864,71.6448,84.0176,93.2404
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,mean_floor_area_sqm_per_person,32.7338,42.8351,28.4574,21.4288,17.9112,16.8035,14.0834
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,recognised_bruttokaltmiete_eur_per_bg,457.1370,353.3183,470.2934,539.6429,601.1000,736.7077,936.2280
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,9.1092,9.1892,8.7061,8.9989,8.8615,8.8285,12.5980
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,recognised_heizkosten_eur_per_bg,105.0627,78.1790,109.9644,131.2028,146.1681,166.0862,200.5335
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,recognised_heizkosten_eur_per_sqm,2.1161,2.0850,2.0594,2.1899,2.1651,2.0891,2.6368
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,100.1398,73.3878,104.2750,126.7616,144.5286,163.4110,186.0484
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,2.0057,1.9418,1.9590,2.1268,2.1467,2.0781,2.3890
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,recognised_kdu_total_eur_per_bg,562.1997,431.4973,580.2578,670.8456,747.2681,902.7939,1136.7615
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,recognised_kdu_total_eur_per_person,334.0992,431.4973,290.1289,223.6152,186.8170,180.5588,170.1043
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,recognised_kdu_total_eur_per_sqm,11.2253,11.2742,10.7655,11.1888,11.0266,10.9176,15.2348
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,recognised_unterkunftskosten_eur_per_bg,356.9972,279.9305,366.0183,412.8813,456.5714,573.2967,750.1796
2026-04,jobcenter,t09302,"Erfurt, Stadt, JC",miete,recognised_unterkunftskosten_eur_per_sqm,7.1035,7.2474,6.7471,6.8720,6.7148,6.7504,10.2090
2026-04,jobcenter,t09304,"Ilm - Kreis, JC",miete,actual_bruttokaltmiete_eur_per_bg,426.8496,330.3773,435.4710,493.0421,576.6388,669.6036,892.4888
2026-04,jobcenter,t09304,"Ilm - Kreis, JC",miete,actual_bruttokaltmiete_eur_per_sqm,7.7006,7.7003,7.4879,7.6250,7.7922,8.2462,8.6613
2026-04,jobcenter,t09304,"Ilm - Kreis, JC",miete,actual_heizkosten_eur_per_bg,100.2209,75.9685,104.6421,124.8357,134.9412,156.5819,185.4650
2026-04,jobcenter,t09304,"Ilm - Kreis, JC",miete,actual_heizkosten_eur_per_sqm,1.8173,1.7487,1.8123,1.9791,1.8843,2.0256,1.8647
2026-04,jobcenter,t09304,"Ilm - Kreis, JC",miete,actual_kalte_betriebskosten_eur_per_bg,94.6834,70.8215,99.5743,116.4762,131.3676,144.3458,184.0730
2026-04,jobcenter,t09304,"Ilm - Kreis, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.7214,1.6467,1.7389,1.8284,1.8317,1.8498,1.8854
2026-04,jobcenter,t09304,"Ilm - Kreis, JC",miete,actual_kdu_total_eur_per_bg,527.0705,406.3458,540.1131,617.8779,711.5800,826.1854,1077.9538
